clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd,airport
52,2013-05-13,-3.6,55,436,338,123,925,971,13.3,1368475200,4.5,286,10.3,1368460800,9.4,1368435600,0.0,0.0,1015,final,36,1016,0.0,0.0,218,1320,10464,8122,5224,11.2,1368417600,286,13.0,6.4,LGA
32,2013-05-14,-3.7,55,437,340,123,925,972,16.7,1368568800,6.0,292,8.9,1368525600,7.2,1368522000,0.0,0.0,1017,final,37,1018,0.0,0.0,197,1324,10490,8150,4739,11.9,1368504000,292,9.3,4.8,LGA
74,2013-05-15,6.7,55,438,341,123,925,974,20.6,1368673200,6.5,189,9.8,1368626400,12.2,1368604800,0.0,0.0,1010,final,55,1012,0.0,0.0,245,1328,10517,8178,5890,16.0,1368590400,189,11.4,4.5,LGA
68,2013-05-16,8.7,55,439,342,123,925,975,25.6,1368727200,7.7,252,8.9,1368730800,17.2,1368694800,0.0,0.0,1006,final,47,1007,0.0,0.0,215,1332,10544,8204,5151,21.2,1368676800,252,8.8,3.4,LGA
65,2013-05-17,3.4,56,440,343,123,925,976,22.8,1368828000,6.6,234,9.4,1368774000,16.1,1368788400,0.0,0.0,1016,final,36,1017,0.0,0.0,194,1335,10571,8230,4664,19.1,1368763200,234,8.8,3.8,LGA
93,2013-05-18,8.8,56,442,344,123,925,978,18.5,1368889200,3.2,124,6.3,1368925200,13.3,1368871200,0.5,0.5,1024,final,63,1025,0.0,0.0,93,1339,10598,8255,2232,16.0,1368849600,124,6.8,3.1,LGA
100,2013-05-19,12.0,56,443,345,123,925,979,15.5,1368936000,3.1,135,7.2,1368946800,13.0,1368950400,2.5,2.5,1023,final,86,1024,0.0,0.0,50,1342,10624,8280,1209,14.3,1368936000,135,8.4,4.1,LGA
83,2013-05-20,15.4,56,444,346,123,925,980,25.6,1369076400,3.2,156,6.7,1369072800,14.0,1369022400,0.0,0.0,1016,final,78,1017,0.0,0.0,96,1345,10649,8304,2297,19.7,1369022400,156,5.7,2.7,LGA
36,2013-05-21,17.8,56,445,347,123,925,981,29.4,1369173600,8.6,196,8.9,1369162800,20.0,1369130400,0.0,0.0,1011,final,67,1012,0.0,0.0,307,1348,10674,8327,7364,24.8,1369108800,196,9.6,3.9,LGA
94,2013-05-22,16.0,56,446,348,123,925,982,25.6,1369256400,3.2,105,11.2,1369213200,14.0,1369220400,1.5,1.5,1010,final,78,1011,0.0,0.0,90,1351,10697,8349,2163,20.1,1369195200,105,11.2,3.6,LGA
85,2013-05-23,17.2,56,447,349,123,925,983,26.1,1369328400,7.1,171,9.4,1369332000,17.2,1369364400,14.5,14.5,1009,final,81,1010,0.0,0.0,205,1354,10720,8370,4917,20.8,1369281600,171,12.4,4.6,LGA
98,2013-05-24,10.9,57,448,350,123,925,984,19.4,1369400400,3.2,282,10.7,1369418400,8.9,1369450800,6.5,6.5,1007,final,81,1008,0.0,0.0,84,1357,10742,8391,2026,14.2,1369368000,282,12.2,5.5,LGA
95,2013-05-25,4.7,57,448,350,123,925,985,12.8,1369508400,3.3,313,16.1,1369512000,8.0,1369476000,11.5,11.5,1012,final,70,1013,0.0,0.0,95,1359,10763,8411,2283,10.2,1369454400,313,20.1,9.1,LGA
55,2013-05-26,1.5,57,449,351,123,925,986,18.9,1369605600,4.3,307,13.0,1369540800,10.0,1369562400,0.0,0.0,1015,final,43,1016,0.0,0.0,242,1361,10783,8431,5802,14.4,1369540800,307,16.9,7.8,LGA
32,2013-05-27,0.2,57,450,352,123,924,987,24.4,1369688400,8.4,263,7.6,1369699200,13.3,1369645200,0.0,0.0,1020,final,30,1021,0.0,0.0,350,1364,10802,8449,8395,18.9,1369627200,263,9.1,3.7,LGA
97,2013-05-28,9.3,57,451,353,123,924,988,21.7,1369749600,3.2,142,6.7,1369753200,14.0,1369774800,5.0,5.0,1020,final,65,1022,0.0,0.0,81,1366,10820,8467,1937,16.6,1369713600,142,5.2,2.6,LGA
92,2013-05-29,15.1,57,452,353,123,924,988,27.2,1369861200,3.5,126,6.3,1369850400,14.0,1369810800,0.0,0.0,1016,final,72,1018,0.0,0.0,138,1368,10837,8484,3312,20.8,1369800000,126,6.0,2.9,LGA
40,2013-05-30,16.3,57,452,354,123,924,989,33.9,1369940400,7.7,233,7.6,1369947600,23.3,1369904400,0.0,0.0,1017,final,48,1018,0.0,0.0,349,1370,10854,8500,8382,28.8,1369886400,233,7.2,3.7,LGA
38,2013-05-31,16.6,57,453,355,123,924,990,33.3,1370019600,8.0,199,8.1,1370023200,25.0,1369990800,0.0,0.0,1016,final,48,1017,0.0,0.0,279,1372,10869,8515,6688,29.0,1369972800,199,8.9,3.4,LGA
37,2013-06-01,17.6,57,453,355,123,924,990,31.7,1370113200,9.9,200,7.6,1370106000,23.9,1370142000,0.0,0.0,1013,final,56,1014,0.0,0.0,348,1373,10884,8530,8346,27.5,1370059200,200,8.2,4.9,LGA
56,2013-06-02,17.5,57,454,356,123,924,991,30.6,1370192400,9.7,187,9.4,1370210400,21.1,1370163600,5.5,5.5,1009,final,59,1010,0.0,0.0,317,1375,10897,8543,7598,26.5,1370145600,187,11.5,5.2,LGA
91,2013-06-03,17.7,57,455,357,124,924,991,25.0,1370289600,4.8,201,7.2,1370232000,21.0,1370264400,24.0,24.0,1008,final,75,1009,0.0,0.0,127,1377,10910,8556,3048,22.6,1370232000,201,10.1,3.5,LGA
36,2013-06-04,4.6,57,455,357,124,924,992,23.9,1370383200,9.9,327,9.4,1370347200,15.0,1370340000,0.0,0.0,1014,final,38,1015,0.0,0.0,357,1378,10922,8568,8567,19.7,1370318400,327,10.7,5.3,LGA
73,2013-06-05,6.0,57,456,357,124,924,992,22.2,1370462400,8.0,117,7.2,1370404800,15.0,1370422800,0.0,0.0,1019,final,44,1020,0.0,0.0,278,1379,10933,8580,6681,18.9,1370404800,117,8.2,3.2,LGA
85,2013-06-06,11.8,58,456,358,124,924,993,21.7,1370538000,5.0,133,9.4,1370530800,15.6,1370509200,1.0,1.0,1018,final,67,1019,0.0,0.0,120,1380,10943,8590,2873,18.5,1370491200,133,9.9,4.2,LGA
100,2013-06-07,14.6,58,456,358,124,923,993,18.3,1370620800,3.3,64,14.8,1370646000,15.0,1370646000,43.5,43.5,1009,final,89,1010,0.0,0.0,36,1382,10952,8600,860,16.5,1370577600,64,17.4,6.5,LGA
86,2013-06-08,13.9,58,457,359,124,923,994,25.0,1370714400,3.3,269,8.9,1370664000,14.0,1370678400,6.0,6.0,1009,final,69,1010,0.0,0.0,147,1383,10961,8609,3517,20.2,1370664000,269,11.6,4.3,LGA
68,2013-06-09,13.3,58,457,359,123,923,994,27.2,1370804400,4.2,258,6.7,1370800800,17.8,1370768400,0.0,0.0,1018,final,57,1020,0.0,0.0,214,1383,10969,8617,5131,22.8,1370750400,258,8.8,2.5,LGA
97,2013-06-10,16.4,58,457,359,123,923,994,21.1,1370836800,3.3,76,10.3,1370883600,16.7,1370919600,24.5,24.5,1016,final,86,1017,0.0,0.0,66,1384,10976,8625,1573,18.8,1370836800,76,12.1,4.5,LGA
84,2013-06-11,16.3,58,458,360,123,923,994,27.2,1370970000,8.6,211,11.6,1370988000,17.0,1370923200,7.0,7.0,1004,final,69,1005,0.0,0.0,309,1385,10982,8632,7408,22.6,1370923200,211,15.3,5.6,LGA
48,2013-06-12,10.7,58,458,360,123,923,995,24.4,1371074400,6.6,309,11.6,1371042000,18.9,1371034800,0.0,0.0,1007,final,50,1008,0.0,0.0,301,1386,10987,8637,7235,21.9,1371009600,309,14.6,6.3,LGA
92,2013-06-13,12.7,58,458,360,123,923,995,21.7,1371117600,3.3,124,16.5,1371171600,14.4,1371178800,31.0,31.0,1003,final,68,1004,0.0,0.0,69,1386,10992,8642,1659,18.9,1371096000,124,18.7,6.0,LGA
81,2013-06-14,10.3,58,458,360,123,923,995,22.8,1371240000,4.8,213,11.6,1371182400,12.8,1371193200,4.5,4.5,1005,final,65,1006,0.0,0.0,206,1387,10996,8647,4953,17.3,1371182400,213,14.9,5.3,LGA
35,2013-06-15,9.9,58,458,360,123,923,995,27.2,1371326400,9.3,309,7.6,1371315600,18.3,1371286800,0.0,0.0,1012,final,47,1013,0.0,0.0,357,1387,10999,8650,8577,22.6,1371268800,309,8.8,3.7,LGA
66,2013-06-16,11.9,58,458,361,123,922,995,27.8,1371416400,6.4,244,10.3,1371423600,20.6,1371369600,0.0,0.0,1010,final,46,1011,0.0,0.0,237,1387,11001,8653,5680,24.3,1371355200,244,13.8,4.2,LGA
68,2013-06-17,16.3,58,458,361,123,922,995,30.0,1371492000,9.1,213,9.4,1371495600,21.7,1371459600,0.0,0.0,1010,final,58,1011,0.0,0.0,349,1388,11003,8655,8366,25.5,1371441600,213,10.4,3.8,LGA
81,2013-06-18,17.1,58,458,361,123,922,995,26.7,1371574800,3.8,90,7.2,1371607200,18.9,1371546000,3.5,3.5,1010,final,75,1011,0.0,0.0,95,1388,11003,8656,2280,21.8,1371528000,90,8.8,3.6,LGA
59,2013-06-19,9.5,58,458,361,123,922,995,24.4,1371672000,10.1,123,7.2,1371643200,16.1,1371632400,0.0,0.0,1015,final,53,1016,0.0,0.0,358,1388,11004,8656,8583,20.6,1371614400,123,9.7,4.1,LGA
22,2013-06-20,10.1,58,458,361,123,922,995,26.1,1371751200,9.4,204,9.4,1371762000,18.3,1371715200,0.0,0.0,1022,final,47,1023,0.0,0.0,271,1387,11003,8655,6505,21.9,1371700800,204,9.3,4.4,LGA
42,2013-06-21,9.1,58,458,361,123,922,995,27.2,1371841200,6.8,201,8.1,1371844800,18.9,1371805200,0.0,0.0,1024,final,42,1024,0.0,0.0,232,1387,11002,8654,5567,23.0,1371787200,201,9.6,4.3,LGA
75,2013-06-22,10.7,58,458,360,123,922,995,28.3,1371920400,3.9,202,9.4,1371942000,19.4,1371895200,0.0,0.0,1022,final,46,1023,0.0,0.0,161,1387,11000,8652,3855,23.1,1371873600,202,10.7,4.5,LGA
67,2013-06-23,17.2,58,458,360,123,922,994,30.6,1372003200,3.9,205,10.3,1372010400,21.7,1371978000,0.0,0.0,1019,final,61,1020,0.0,0.0,175,1387,10997,8649,4199,25.6,1371960000,205,10.9,4.8,LGA
62,2013-06-24,18.6,58,458,360,123,922,994,34.4,1372100400,9.0,240,9.4,1372107600,24.4,1372046400,1.0,1.0,1015,final,58,1016,0.0,0.0,351,1386,10993,8645,8426,28.4,1372046400,240,10.6,3.7,LGA
65,2013-06-25,17.5,58,458,360,123,921,994,33.9,1372183200,8.1,243,10.3,1372190400,23.9,1372154400,0.0,0.0,1011,final,51,1012,0.0,0.0,326,1386,10989,8641,7829,28.8,1372132800,243,12.9,4.2,LGA
84,2013-06-26,17.7,58,458,360,123,921,994,31.1,1372280400,3.7,247,9.4,1372230000,24.4,1372240800,3.5,3.5,1008,final,55,1009,0.0,0.0,161,1385,10984,8636,3861,27.8,1372219200,247,9.9,3.8,LGA
84,2013-06-27,20.0,58,457,360,123,921,993,27.8,1372366800,3.6,100,11.6,1372384800,23.0,1372320000,12.0,12.0,1005,final,73,1006,0.0,0.0,147,1384,10978,8630,3538,25.3,1372305600,100,13.2,4.1,LGA
87,2013-06-28,19.2,58,457,359,123,921,993,30.6,1372446000,6.6,211,7.6,1372435200,23.0,1372413600,12.0,12.0,998,final,67,999,0.0,0.0,309,1384,10972,8623,7426,26.2,1372392000,211,10.8,4.9,LGA
66,2013-06-29,18.5,58,457,359,123,921,992,28.9,1372525200,8.8,188,9.8,1372532400,22.8,1372496400,1.5,1.5,1000,final,67,1001,0.0,0.0,336,1383,10964,8615,8071,25.4,1372478400,188,11.3,4.7,LGA
89,2013-06-30,20.6,58,457,359,123,921,992,29.4,1372608000,3.5,155,8.1,1372611600,23.0,1372640400,3.5,3.5,1008,final,77,1009,0.0,0.0,114,1382,10956,8607,2733,25.0,1372564800,155,9.3,4.1,LGA
98,2013-07-01,21.0,58,456,358,123,921,991,25.6,1372683600,3.3,172,9.4,1372712400,23.0,1372716000,13.0,13.0,1013,final,85,1014,0.0,0.0,67,1381,10948,8598,1600,23.7,1372651200,172,11.2,3.9,LGA
90,2013-07-02,21.0,57,456,358,123,921,991,28.3,1372788000,3.3,176,7.6,1372795200,22.8,1372752000,7.5,7.5,1018,final,80,1019,0.0,0.0,105,1379,10938,8588,2509,24.9,1372737600,176,10.4,4.3,LGA
81,2013-07-03,21.0,57,455,357,123,920,990,29.0,1372885200,3.3,204,8.9,1372831200,23.3,1372838400,6.0,6.0,1021,final,75,1022,0.0,0.0,110,1378,10928,8577,2640,25.9,1372824000,204,9.5,4.3,LGA
65,2013-07-04,21.2,57,455,357,123,920,990,32.8,1372968000,7.1,217,8.1,1372982400,25.0,1372924800,0.0,0.0,1021,final,66,1022,0.0,0.0,346,1377,10917,8566,8299,28.5,1372910400,217,9.9,4.7,LGA
28,2013-07-05,20.6,57,454,356,123,920,989,33.3,1373061600,9.7,222,7.6,1373054400,25.0,1373014800,0.0,0.0,1020,final,61,1021,0.0,0.0,356,1375,10905,8554,8552,29.3,1372996800,222,9.3,4.5,LGA
41,2013-07-06,19.9,57,454,356,123,920,989,35.0,1373140800,4.0,244,8.1,1373148000,26.1,1373101200,0.0,0.0,1017,final,54,1018,0.0,0.0,231,1374,10892,8541,5540,30.9,1373083200,244,9.7,4.5,LGA
60,2013-07-07,20.0,57,453,355,123,920,988,35.6,1373234400,6.2,235,9.8,1373223600,27.8,1373191200,0.0,0.0,1014,final,52,1015,0.0,0.0,290,1372,10879,8527,6953,31.3,1373169600,235,10.7,4.8,LGA
73,2013-07-08,17.6,57,453,355,123,920,987,32.2,1373313600,9.4,256,9.4,1373324400,24.4,1373277600,0.0,0.0,1014,final,53,1015,0.0,0.0,311,1371,10864,8512,7457,28.3,1373256000,256,11.8,4.5,LGA
71,2013-07-09,18.6,57,452,354,123,920,986,32.2,1373385600,5.3,231,13.4,1373392800,25.0,1373356800,0.5,0.5,1015,final,56,1016,0.0,0.0,259,1369,10849,8497,6205,28.2,1373342400,231,14.6,3.1,LGA
75,2013-07-10,20.6,57,451,353,123,920,986,32.8,1373493600,3.2,210,8.9,1373486400,23.9,1373446800,17.5,17.5,1011,final,65,1012,0.0,0.0,101,1367,10833,8481,2420,28.0,1373428800,210,10.7,4.8,LGA
88,2013-07-11,18.7,57,451,353,123,919,985,28.9,1373580000,3.2,223,7.6,1373515200,23.9,1373598000,5.5,5.5,1009,final,61,1010,0.0,0.0,125,1365,10816,8464,2989,27.0,1373515200,223,9.8,3.8,LGA
94,2013-07-12,17.3,57,450,352,123,919,984,25.0,1373648400,3.2,52,9.4,1373641200,20.6,1373684400,10.5,10.5,1015,final,70,1016,0.0,0.0,104,1363,10799,8446,2486,23.2,1373601600,52,11.6,5.3,LGA
92,2013-07-13,19.9,57,449,351,123,919,983,24.4,1373738400,5.2,51,8.1,1373734800,20.6,1373698800,8.5,8.5,1021,final,87,1022,0.0,0.0,217,1360,10780,8428,5210,22.1,1373688000,51,12.0,4.7,LGA
72,2013-07-14,20.1,57,448,350,123,919,982,33.9,1373832000,9.0,202,7.2,1373835600,22.0,1373788800,0.0,0.0,1024,final,64,1025,0.0,0.0,337,1358,10760,8409,8077,28.3,1373774400,202,8.2,3.3,LGA
54,2013-07-15,20.3,56,447,350,123,919,981,34.4,1373914800,8.4,219,7.6,1373918400,26.7,1373882400,0.0,0.0,1021,final,55,1022,0.0,0.0,340,1356,10740,8389,8161,30.6,1373860800,219,8.2,3.8,LGA
43,2013-07-16,17.4,56,447,349,123,919,980,33.9,1374001200,9.8,262,8.1,1373997600,26.7,1373968800,0.0,0.0,1019,final,48,1021,0.0,0.0,345,1353,10718,8369,8292,30.2,1373947200,262,9.4,4.1,LGA
43,2013-07-17,18.7,56,446,348,123,919,979,35.0,1374084000,6.9,90,7.2,1374098400,26.1,1374051600,0.0,0.0,1018,final,50,1020,0.0,0.0,339,1350,10696,8347,8135,30.7,1374033600,90,8.1,2.7,LGA
33,2013-07-18,19.5,56,445,347,123,918,978,37.2,1374174000,8.5,284,6.7,1374177600,28.3,1374145200,0.0,0.0,1014,final,47,1015,0.0,0.0,321,1348,10672,8325,7701,32.5,1374120000,284,8.1,3.2,LGA
49,2013-07-19,21.8,56,444,346,123,918,976,37.2,1374264000,8.9,226,9.8,1374267600,30.0,1374224400,1.0,1.0,1010,final,51,1011,0.0,0.0,327,1345,10648,8302,7848,33.5,1374206400,226,13.1,5.1,LGA
84,2013-07-20,20.0,56,443,345,122,918,975,34.4,1374346800,3.1,241,10.7,1374339600,28.3,1374372000,12.5,12.5,1007,final,53,1008,0.0,0.0,111,1342,10623,8279,2671,31.0,1374292800,241,13.4,5.5,LGA
75,2013-07-21,17.3,56,442,344,122,918,974,30.0,1374433200,6.5,85,6.7,1374422400,25.0,1374400800,2.0,2.0,1011,final,56,1012,0.0,0.0,277,1339,10596,8254,6656,27.3,1374379200,85,11.2,3.7,LGA
91,2013-07-22,21.7,56,440,343,122,918,972,27.0,1374534000,3.5,71,8.1,1374505200,23.9,1374472800,5.5,5.5,1011,final,82,1012,0.0,0.0,110,1335,10569,8230,2650,24.9,1374465600,71,8.8,4.4,LGA
84,2013-07-23,20.7,55,439,342,122,918,971,31.7,1374606000,8.2,229,9.4,1374620400,23.9,1374577200,24.5,24.5,1002,final,70,1003,0.0,0.0,275,1332,10540,8204,6592,27.1,1374552000,229,9.2,3.8,LGA
75,2013-07-24,16.8,55,438,341,122,918,970,27.8,1374692400,3.2,318,8.1,1374681600,21.1,1374721200,0.0,0.0,1005,final,58,1006,0.0,0.0,124,1328,10510,8177,2981,25.9,1374638400,318,10.4,4.4,LGA
100,2013-07-25,11.6,55,437,340,122,917,968,21.0,1374724800,3.1,55,8.9,1374764400,18.0,1374750000,0.5,0.5,1015,final,62,1016,0.0,0.0,86,1325,10480,8150,2059,19.1,1374724800,55,10.7,6.0,LGA
80,2013-07-26,14.7,55,435,338,122,917,967,27.8,1374876000,6.8,115,6.7,1374818400,18.3,1374811200,0.0,0.0,1015,final,61,1016,0.0,0.0,320,1321,10448,8123,7679,23.1,1374811200,115,9.0,4.1,LGA
58,2013-07-27,15.9,55,434,337,122,917,965,28.3,1374940800,3.5,191,8.9,1374958800,21.7,1374912000,0.0,0.0,1015,final,60,1016,0.0,0.0,188,1317,10416,8094,4512,24.6,1374897600,191,9.7,4.4,LGA
86,2013-07-28,18.6,55,433,336,122,917,963,27.2,1375041600,3.1,172,8.1,1375034400,21.7,1374998400,3.0,3.0,1013,final,74,1014,0.0,0.0,117,1313,10382,8065,2801,23.8,1374984000,172,9.3,3.7,LGA
49,2013-07-29,15.4,55,431,335,122,917,962,30.6,1375120800,8.5,215,9.4,1375149600,21.7,1375088400,15.5,15.5,1014,final,57,1015,0.0,0.0,332,1309,10348,8036,7976,25.7,1375070400,215,10.5,3.3,LGA
39,2013-07-30,12.0,54,430,334,122,916,960,27.2,1375218000,7.0,317,7.2,1375192800,21.1,1375174800,0.0,0.0,1018,final,47,1020,0.0,0.0,193,1304,10313,8005,4639,24.2,1375156800,317,8.4,4.1,LGA
73,2013-07-31,13.3,54,428,332,122,916,958,27.8,1375290000,3.0,229,7.2,1375308000,21.7,1375257600,0.0,0.0,1018,final,50,1019,0.0,0.0,86,1300,10278,7974,2062,24.5,1375243200,229,7.2,3.4,LGA
96,2013-08-01,17.2,54,427,331,122,916,956,25.6,1375362000,3.0,179,7.6,1375398000,20.6,1375383600,9.5,9.5,1012,final,72,1013,0.0,0.0,77,1295,10243,7943,1837,22.6,1375329600,179,10.8,3.7,LGA
59,2013-08-02,15.2,54,425,330,122,916,955,29.4,1375473600,8.2,277,8.9,1375477200,21.1,1375434000,0.0,0.0,1010,final,57,1011,0.0,0.0,298,1290,10208,7911,7160,25.2,1375416000,277,9.7,4.0,LGA
85,2013-08-03,14.8,54,424,328,122,915,953,26.7,1375567200,5.2,249,7.6,1375567200,22.2,1375545600,2.5,2.5,1010,final,57,1011,0.0,0.0,177,1285,10173,7878,4251,24.0,1375502400,249,9.8,3.9,LGA
48,2013-08-04,11.9,53,423,327,122,915,951,26.7,1375646400,7.9,318,9.8,1375660800,21.1,1375610400,0.0,0.0,1010,final,49,1011,0.0,0.0,324,1279,10141,7845,7766,23.5,1375588800,318,11.1,5.3,LGA
45,2013-08-05,8.2,53,421,326,121,915,949,25.6,1375732800,8.3,310,8.1,1375675200,18.3,1375693200,0.0,0.0,1015,final,43,1016,0.0,0.0,314,1274,10111,7812,7531,22.0,1375675200,310,8.7,3.9,LGA
56,2013-08-06,12.2,53,420,324,121,915,946,27.2,1375812000,8.6,127,7.6,1375826400,19.4,1375783200,0.0,0.0,1017,final,52,1018,0.0,0.0,266,1268,10085,7778,6387,23.1,1375761600,127,10.1,3.9,LGA
93,2013-08-07,15.8,53,419,323,121,914,944,26.7,1375898400,3.2,164,10.3,1375912800,22.2,1375866000,0.0,0.0,1018,final,62,1019,0.0,0.0,99,1262,10062,7744,2364,23.6,1375848000,164,12.4,5.1,LGA
92,2013-08-08,20.5,52,418,321,121,914,942,27.2,1375984800,5.0,177,8.9,1375995600,22.0,1375948800,10.5,10.5,1016,final,80,1017,0.0,0.0,127,1257,10043,7710,3053,24.2,1375934400,177,8.4,4.3,LGA
91,2013-08-09,21.5,52,418,320,121,914,940,31.1,1376074800,3.0,208,9.8,1376071200,23.0,1376028000,9.5,9.5,1010,final,76,1011,0.0,0.0,90,1254,10024,7675,2163,26.3,1376020800,208,11.3,4.9,LGA
72,2013-08-10,15.3,52,417,318,121,914,937,28.9,1376164800,7.0,298,8.1,1376143200,22.2,1376128800,0.0,0.0,1013,final,55,1014,0.0,0.0,268,1251,10004,7640,6440,25.4,1376107200,298,10.2,4.6,LGA
62,2013-08-11,11.5,52,416,317,121,913,935,27.2,1376251200,5.6,186,6.3,1376269200,19.4,1376215200,0.0,0.0,1017,final,48,1018,0.0,0.0,271,1248,9984,7604,6514,23.4,1376193600,186,6.7,3.1,LGA
83,2013-08-12,18.6,52,415,315,121,913,933,27.2,1376334000,5.3,160,5.4,1376355600,21.7,1376308800,2.5,2.5,1014,final,74,1015,0.0,0.0,242,1244,9964,7567,5798,23.8,1376280000,160,8.2,2.5,LGA
90,2013-08-13,19.1,52,414,314,121,913,930,25.6,1376431200,6.3,158,7.6,1376438400,21.1,1376409600,13.5,13.5,1007,final,79,1008,0.0,0.0,161,1241,9942,7529,3867,23.1,1376366400,158,17.6,2.9,LGA
50,2013-08-14,10.1,52,413,312,121,912,927,23.3,1376510400,6.5,315,12.5,1376517600,16.7,1376474400,0.0,0.0,1010,final,52,1011,0.0,0.0,250,1238,9920,7491,6010,20.5,1376452800,315,14.3,6.9,LGA
43,2013-08-15,8.3,51,412,311,121,912,925,25.0,1376593200,7.0,314,5.8,1376589600,17.2,1376560800,0.0,0.0,1018,final,44,1019,0.0,0.0,306,1235,9898,7452,7335,21.4,1376539200,314,8.3,3.4,LGA
84,2013-08-16,10.4,51,411,309,120,912,922,25.6,1376683200,6.0,226,6.3,1376694000,19.4,1376640000,0.0,0.0,1019,final,48,1021,0.0,0.0,216,1231,9874,7413,5187,22.4,1376625600,226,8.2,2.5,LGA
64,2013-08-17,11.5,51,410,307,120,911,919,27.2,1376762400,7.7,160,5.4,1376780400,20.0,1376733600,0.0,0.0,1023,final,48,1023,0.0,0.0,175,1228,9850,7373,4197,23.3,1376712000,160,5.5,2.6,LGA
88,2013-08-18,14.8,51,409,305,120,911,917,23.9,1376856000,2.8,74,5.4,1376863200,20.6,1376820000,0.5,0.5,1021,final,63,1022,0.0,0.0,87,1224,9825,7332,2094,22.3,1376798400,74,4.4,2.5,LGA
83,2013-08-19,14.2,51,408,304,120,911,914,26.7,1376938800,2.7,257,6.7,1376949600,20.0,1376899200,0.5,0.5,1017,final,57,1018,0.0,0.0,76,1221,9800,7290,1820,23.4,1376884800,257,6.0,3.1,LGA
42,2013-08-20,16.5,51,407,302,120,910,911,31.1,1377028800,8.0,268,6.3,1377036000,21.1,1376992800,0.0,0.0,1017,final,59,1018,0.0,0.0,299,1217,9774,7248,7168,25.8,1376971200,268,5.2,2.4,LGA
40,2013-08-21,16.1,51,406,300,120,910,908,31.7,1377111600,8.3,250,7.2,1377118800,23.9,1377075600,0.0,0.0,1018,final,53,1019,0.0,0.0,280,1213,9746,7205,6718,27.2,1377057600,250,8.8,2.4,LGA
84,2013-08-22,20.2,50,405,298,120,909,905,26.6,1377144000,3.3,236,7.6,1377176400,22.8,1377180000,5.0,5.0,1013,final,76,1014,0.0,0.0,105,1209,9718,7162,2516,24.8,1377144000,236,8.8,3.2,LGA
69,2013-08-23,13.6,50,404,297,120,909,901,27.2,1377273600,2.7,238,9.4,1377270000,22.2,1377252000,0.0,0.0,1013,final,53,1014,0.0,0.0,106,1205,9689,7118,2549,24.4,1377230400,238,10.8,4.8,LGA
36,2013-08-24,10.5,50,402,295,119,908,898,25.6,1377370800,8.5,90,7.6,1377324000,17.8,1377338400,0.0,0.0,1023,final,50,1024,0.0,0.0,295,1201,9659,7073,7073,21.6,1377316800,90,8.4,4.3,LGA
